item_name,date,author,message,month,sha,year
iDAI.field,2020-03-31T22:24:47Z,danielmarreirosdeoliveira,Extract fields-view-util,03,50270f49c7d5bc423ca16ab55b06c3f12228c1be,2020
iDAI.field,2020-04-30T10:53:33Z,Thomas Kleinke,Adjust to code style rules,04,322bc67d1767ed197a26d2876d6d9fd9def59cb3,2020
iDAI.field,2020-05-31T22:00:14Z,Daniel de Oliveira,setGeometriesInGroups in build-raw-project-configuration,05,836c934b16fad828f8f9bc5f1424baf30c88cf8d,2020
iDAI.field,2020-06-30T16:46:27Z,Daniel de Oliveira,Add author,06,44fbef3aac0135c3542fde567db9d35a7ec95aa5,2020
iDAI.field,2020-07-29T10:19:33Z,danielmarreirosdeoliveira,Add abbircella configs,07,0a08a044e4c050d27ed3bd31040512a28dbf066b,2020
iDAI.field,2020-08-31T15:07:29Z,Thomas Kleinke,Use newest components,08,1816735db94cd4c43f5a8a12593f52a1f26cdb06,2020
iDAI.field,2020-09-28T13:22:28Z,Thomas Kleinke,Set English & German labels for all concepts,09,3709ba21db9e4b429afc6ff64ed94b05e1e94a2a,2020
iDAI.field,2020-10-26T10:40:40Z,tkleinke,Update README.md,10,db5869cacdc34da75da7f6eab78540f6d602bd6d,2020
iDAI.field,2020-11-27T16:29:57Z,Thomas Kleinke,Fix subsystem tests,11,c16c47b11cdfd1401382d4e0065e8bd6e1ac9830,2020
iDAI.field,2020-12-21T14:51:55Z,Daniel de Oliveira,Merge branch into master,12,ab144d5927962777257c7a92a8068a579e9e3fcb,2020
iDAI.field,2021-01-28T19:24:46Z,dependabot[bot],Bump electron from 9.3.5 to 9.4.0,01,674bb15aa7317a16bdfad2940b58680e07ff735e,2021
iDAI.field,2021-02-26T16:56:50Z,Thomas Kleinke,Adjust opacity of disabled layer menu button,02,ae29c0b98951e570fd14529a734d4207339d4647,2021
iDAI.field,2021-03-31T08:58:01Z,Sebastian Cuy,Fix typescript resolution,03,a2cbb90d1d4dc34e21a4547d852428eb115c537b,2021
iDAI.field,2021-04-30T16:25:47Z,Michael,Rename SvgMap default export,04,22ef4bd7b77b776f466a2493dfdc90cb6b06b179,2021
iDAI.field,2021-05-31T14:20:33Z,Michael,GeoMap sort parents by area,05,470ea2df94b2602328aa065f415b87fc557fffc1,2021
iDAI.field,2021-06-30T16:37:16Z,Thomas Kleinke,Allow moving fields to other groups,06,ca5d4fca908752c6a395d73fbb67840dec356c7b,2021
iDAI.field,2021-07-30T15:41:37Z,Thomas Kleinke,Show description with highest language priority if no label could be found in getLabelAndDescription,07,577f10eaf87abd90df9dded082d7fcb34414af3f,2021
iDAI.field,2021-08-31T14:45:05Z,Michael,Map use location press position instead of page,08,2a42a3351a13967486a37ed6546aa4edb6e0f624,2021
iDAI.field,2021-09-29T14:32:42Z,Daniel de Oliveira,Rename controller,09,ce641c9b384e63b3673a8ebc905ea7c6a8449ecb,2021
iDAI.field,2021-10-29T09:36:53Z,Thomas Kleinke,Do not show empty fields in FieldsViewComponent,10,2fde577179c76c0179fd82489eea7b884340771b,2021
iDAI.field,2021-11-30T16:42:28Z,Thomas Kleinke,Adjust layout on download page,11,c1bf38d43a258c78520c347942ac9d2bf203ffe9,2021
iDAI.field,2021-12-17T15:14:19Z,Daniel,Remove references to postgres,12,fa7975beb2ef8ca1cb2c4c56404a2cf4f0a3482b,2021
iDAI.field,2022-01-31T16:57:40Z,Thomas Kleinke,Show notification with reload button when the configuration document has been changed in remote database,01,80cfc294806bef30e2d81da889614ce6334a41f4,2022
iDAI.field,2022-02-28T20:04:36Z,Simon Hohl,Adjust test to reworked landing page,02,3c9e8c0ff3aca62f578cbc98511284dc5aee37d3,2022
iDAI.field,2022-03-31T15:27:29Z,Thomas Kleinke,Merge branch 'master' into imagesync,03,b2b02aa5eb10043614e14a1afe74d6909d1d4403,2022
iDAI.field,2022-04-29T14:36:26Z,Thomas Kleinke,[notarize],04,4594d4087c50ba6bc9d4d68f8e27c89b65636e0c,2022
iDAI.field,2022-05-31T14:43:27Z,Thomas Kleinke,Update web ui package-lock.json,05,1ea06316f45b0538817f66ccc7aacbe2ba7f2c43,2022
iDAI.field,2022-06-30T14:08:55Z,Simon Hohl,Use more descriptive 'fake' uuids,06,1084cff0a357157a88eb47126752dbb028753916,2022
iDAI.field,2022-07-08T08:59:39Z,Thomas Kleinke,Merge branch '3.0.x',07,e1d7d2d2b5dd21176bf55073cc731d90f48a3055,2022
iDAI.field,2022-08-31T09:20:12Z,Thomas Kleinke,Do not focus close button when opening project information modal,08,b1a5b6109550b493dca59ddfb75ddebc222a1de0,2022
iDAI.field,2022-09-30T14:03:04Z,Thomas Kleinke,Add unit test for validating map layer relations,09,fe29d4362c68af8d897cdba708acb175d9540666,2022
iDAI.field,2022-10-31T12:00:53Z,Thomas Kleinke,Merge branch 'master' of https://github.com/dainst/idai-field,10,7ec3f542ae1794e6d9aeda0caafbc8b9824a0627,2022
iDAI.field,2022-11-30T17:03:25Z,Thomas Kleinke,Update address to v1.2.1 [notarize],11,71453d18531b507d573ecd57b129e68b7e5467a2,2022
iDAI.field,2022-12-21T15:13:26Z,Simon Hohl,Add encryption salt for cookies,12,39bdfb370e6dc71bf0aefa72cdc2a10f3fe48ca8,2022
iDAI.field,2023-01-31T14:39:27Z,Simon Hohl,Update doc string,01,6c9cd0b8553a8d14f5611a1a963f21cc261b30b6,2023
iDAI.field,2023-02-28T17:01:01Z,tkleinke,Adjust require,02,fd7250838dc79f903e2111b61558eab05f0bb2e8,2023
iDAI.field,2023-03-31T18:37:29Z,Dan,Merge branch 'handle-multi-language-input-fields-in-ui' of https://github.com/dainst/idai-field into handle-multi-language-input-fields-in-ui,03,141f6e36f010288585ca8d5855b10d88dfe925cf,2023
iDAI.field,2023-04-30T19:52:46Z,Dan,Remove todo,04,f8f7c86a224d85856360dbd732b261fe57f70a32,2023
iDAI.field,2023-05-30T07:42:29Z,Thomas Kleinke,Update translations: Application window / English,05,7d1f87836534a605f46f5470fa812f77a3727eb4,2023
iDAI.field,2023-06-30T13:05:25Z,Simon Hohl,Remove unused modules/configuration,06,d8a79206551e0a99f6bc6981d4f79466f134d4ae,2023
iDAI.field,2023-07-31T16:09:10Z,tkleinke,Close searchable select in dropdown range element when deleting first value,07,92e34701447b18951299593cd5fb5f298558be3f,2023
iDAI.field,2023-08-30T14:47:19Z,Simon Hohl,Update comment to align with code,08,6b0b63d9b153bd9403d9367deb63dca6758b4b09,2023
iDAI.field,2023-09-30T13:41:04Z,Dan,Fix problem caused by missing url decoding,09,f99e78c944a2ff0d878968e7178ffe2853b70ab1,2023
iDAI.field,2023-10-31T16:06:16Z,Simon Hohl,Move replication start out of form,10,48341f2835bc8d39da40529fadaeb9a5e6594f5e,2023
iDAI.field,2023-11-30T17:38:19Z,Dan,Only do extra query once category filter is actually selected,11,eeff00adc847ac1c0f49014a010fd7ae7bee2ba5,2023
iDAI.field,2023-12-21T13:03:00Z,the-last-pastafarian,Increase FieldHub version,12,4f59f4980bed95400f14aa270b59ef8c576e701b,2023
iDAI.field,2024-01-31T17:55:14Z,the-last-pastafarian,still an issue with the id of the last change who seems to vary !,01,61610d103dbbc75e5156eeb1c03eb0e8cade59c4,2024
iDAI.field,2024-02-29T17:28:12Z,tkleinke,Initialize printed fields when opening modal,02,fd0a4ef490ebeee12051f00a46752d4d10f5816f,2024
iDAI.field,2024-03-31T08:37:14Z,Simon Hohl,Keep document UUID when switching project date or language,03,a60b2fb0c18b57057da52ca36ee127cf422d4f38,2024
iDAI.field,2024-04-30T16:41:43Z,tkleinke,"Add chapter ""Warnings"" to manual",04,b0b71420fbdba8d2ab861dc519c872206c0c359d,2024
iDAI.field,2024-05-31T14:07:03Z,Simon Hohl,Add environment variable for opensearch admin password,05,b6fae21c82f3da59433b2df6a7401e78d857ec85,2024
iDAI.field,2024-06-28T14:33:45Z,Luna Watkins,Update translations: User interface / Portuguese,06,4a8398c9798d92b0393b972ad04f81d716fdc436,2024
iDAI.field,2024-07-31T12:53:36Z,Simon Hohl,Fix pre-struct data access attempt,07,2bf31afa7093cb186496653953d580c59076a353,2024
iDAI.field,2024-08-11T06:46:05Z,NotAceNinja,Update desktop.yml ,08,4d4d082586cd1317779dc7cee859e19c29bebb79,2024
iDAI.field,2024-09-25T10:50:33Z,Onur Özbalaban,Update manual.tr.md,09,d5eb2e00055dbbe40724e61425762b2ea99d45e3,2024
iDAI.field,2024-10-30T12:09:54Z,tkleinke,"Remove "":inherit""; always add all subcategories to domain/range",10,86e65d65039198bce256212c80b0ad436f4b507f,2024
iDAI.field,2024-11-29T16:29:27Z,Thomas Kleinke,Fix logging,11,e348bb52a9c5d71f1110898b38255cb2dddfdb39,2024
iDAI.field,2024-12-20T15:46:23Z,tkleinke,Scroll plus button into view if necessary after creating new relation,12,6173562b1c94df9919fac9e0023b4e7318c43ce7,2024
iDAI.field,2025-01-31T12:47:17Z,Luna Watkins,Update translations: User interface / Portuguese,01,aa3641c182fd3dbfbcfa7823a288654abe738160,2025
iDAI.field,2025-02-28T15:10:32Z,tkleinke,Suppress vm module warning,02,1efa1502606081551d3ef75a14616d4fede61088,2025
iDAI.field,2025-03-31T16:14:04Z,Simon Hohl,Use Elixir dependency cache in github actions,03,b94bf69e74b5bfd9596d9a8579aae073ed3c5e6c,2025
iDAI.field,2025-04-30T13:50:06Z,Simon Hohl,Bump fieldhub version in integration tests and deployment example,04,5b3bd4ea95d98498372311a916e46ed32658fd15,2025
iDAI.field,2025-05-06T10:23:14Z,Simon Hohl,Refactor document components,05,749c66a7e765ed437ac11f0265cb1eaa3a8f3aa7,2025
